order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state,shipping_country
ORD004910,CUST04363,2024-09-08 09:54:33,Delivered,Credit Card,New York,NY,United States
ORD004911,CUST02788,2024-07-29 02:22:57,Processing,PayPal,Tacoma,WA,United States
ORD004912,CUST01447,2024-05-22 17:13:49,Delivered,Credit Card,Alexandria,VA,United States
ORD004913,CUST00586,2024-01-13 21:56:13,Delivered,Debit Card,Bellevue,WA,United States
ORD004914,CUST03437,2024-08-29 12:30:58,Processing,Debit Card,Naperville,IL,United States
ORD004915,CUST03175,2024-10-02 15:53:30,Shipped,PayPal,Spokane,WA,United States
ORD004916,CUST01449,2024-07-14 21:55:08,Delivered,Debit Card,Buffalo,NY,United States
ORD004917,CUST03889,2024-09-08 16:26:12,Delivered,Apple Pay,Houston,TX,United States
ORD004918,CUST04850,2024-04-07 08:04:31,Delivered,Debit Card,San Jose,CA,United States
ORD004919,CUST04738,2024-12-17 21:12:04,Shipped,Credit Card,Buffalo,NY,United States
ORD004920,CUST00550,2024-12-21 11:35:59,Shipped,PayPal,Virginia Beach,VA,United States
ORD004921,CUST04037,2024-11-08 00:17:52,Delivered,Debit Card,Miami,FL,United States
ORD004922,CUST04606,2024-08-24 16:41:41,Delivered,PayPal,Richmond,VA,United States
ORD004923,CUST04175,2024-12-18 10:34:53,Delivered,Apple Pay,Seattle,WA,United States
ORD004924,CUST00172,2025-03-13 18:05:25,Delivered,PayPal,Bellevue,WA,United States
ORD004925,CUST02168,2025-03-11 17:31:47,Cancelled,Credit Card,Bellevue,WA,United States
ORD004926,CUST02926,2024-06-17 05:14:37,Shipped,Apple Pay,Miami,FL,United States
ORD004927,CUST02157,2024-04-13 12:58:36,Delivered,Apple Pay,Norfolk,VA,United States
ORD004928,CUST04936,2024-02-16 23:21:59,Delivered,Credit Card,Springfield,IL,United States
ORD004929,CUST04036,2024-02-01 10:17:03,Processing,PayPal,Seattle,WA,United States
ORD004930,CUST02962,2024-11-06 02:47:20,Shipped,Credit Card,Jacksonville,FL,United States
ORD004931,CUST02893,2024-10-23 14:58:26,Delivered,PayPal,Tacoma,WA,United States
ORD004932,CUST03428,2025-01-11 10:06:54,Delivered,Debit Card,San Diego,CA,United States
ORD004933,CUST00962,2025-01-15 21:04:15,Delivered,Apple Pay,Richmond,VA,United States
ORD004934,CUST00230,2024-08-06 22:47:03,Delivered,PayPal,Dallas,TX,United States
ORD004935,CUST01755,2024-03-23 01:25:50,Delivered,Apple Pay,Naperville,IL,United States
ORD004936,CUST02712,2024-05-19 00:39:23,Delivered,Credit Card,San Antonio,TX,United States
ORD004937,CUST02783,2024-01-06 20:45:28,Shipped,Debit Card,Bellevue,WA,United States
ORD004938,CUST00405,2024-08-19 13:34:09,Delivered,Apple Pay,Rochester,NY,United States
ORD004939,CUST02285,2024-05-28 20:52:52,Processing,Apple Pay,Tacoma,WA,United States
ORD004940,CUST03433,2024-07-13 19:47:55,Delivered,Apple Pay,San Francisco,CA,United States
ORD004941,CUST01322,2024-12-02 02:03:24,Delivered,PayPal,Springfield,IL,United States
ORD004942,CUST02284,2024-09-02 14:53:02,Shipped,Debit Card,Tampa,FL,United States
ORD004943,CUST04384,2024-10-28 07:30:53,Delivered,Credit Card,Miami,FL,United States
ORD004944,CUST03997,2024-10-10 20:50:25,Shipped,Debit Card,Orlando,FL,United States
ORD004945,CUST03744,2024-09-23 07:18:00,Delivered,Apple Pay,San Diego,CA,United States
ORD004946,CUST04347,2024-12-02 01:46:50,Shipped,PayPal,Albany,NY,United States
ORD004947,CUST02605,2024-07-10 06:03:44,Shipped,Credit Card,San Diego,CA,United States
ORD004948,CUST03011,2024-06-28 02:33:36,Processing,Credit Card,Orlando,FL,United States
ORD004949,CUST00105,2024-09-25 02:48:35,Shipped,Credit Card,Chicago,IL,United States
ORD004950,CUST02684,2024-09-02 11:57:33,Delivered,PayPal,Chicago,IL,United States
ORD004951,CUST01754,2024-08-22 22:11:21,Delivered,Apple Pay,Spokane,WA,United States
ORD004952,CUST00239,2024-11-08 00:42:33,Delivered,Apple Pay,Peoria,IL,United States
ORD004953,CUST04974,2024-08-23 05:44:39,Delivered,PayPal,Jacksonville,FL,United States
ORD004954,CUST02210,2024-07-21 21:22:19,Shipped,Apple Pay,Tacoma,WA,United States
ORD004955,CUST03688,2024-01-22 16:35:22,Shipped,Debit Card,San Antonio,TX,United States
ORD004956,CUST00838,2024-09-16 04:52:36,Delivered,Credit Card,Buffalo,NY,United States
ORD004957,CUST00680,2024-02-25 17:03:07,Delivered,Apple Pay,Chicago,IL,United States
ORD004958,CUST01939,2024-10-23 03:45:36,Shipped,Credit Card,Alexandria,VA,United States
ORD004959,CUST04792,2024-01-25 11:59:10,Shipped,Credit Card,Rochester,NY,United States
ORD004960,CUST02849,2024-11-23 04:43:04,Processing,PayPal,Alexandria,VA,United States
ORD004961,CUST01715,2025-01-09 14:55:00,Shipped,Credit Card,Seattle,WA,United States
ORD004962,CUST02841,2024-11-10 18:33:57,Delivered,PayPal,San Jose,CA,United States
ORD004963,CUST00358,2024-08-11 18:58:44,Delivered,Apple Pay,Peoria,IL,United States
ORD004964,CUST01174,2024-11-04 18:33:31,Delivered,PayPal,San Francisco,CA,United States
ORD004965,CUST03713,2024-11-12 04:18:49,Delivered,Debit Card,San Antonio,TX,United States
ORD004966,CUST02757,2024-01-03 19:21:11,Delivered,PayPal,Springfield,IL,United States
ORD004967,CUST02405,2024-04-09 19:18:57,Cancelled,Debit Card,Austin,TX,United States
ORD004968,CUST01433,2024-07-17 08:29:39,Delivered,Credit Card,Bellevue,WA,United States
ORD004969,CUST00947,2024-03-21 11:07:27,Delivered,Credit Card,Houston,TX,United States
ORD004970,CUST04134,2024-09-02 05:17:07,Delivered,Apple Pay,Jacksonville,FL,United States
ORD004971,CUST04636,2024-10-21 06:52:17,Shipped,Apple Pay,Buffalo,NY,United States
ORD004972,CUST00428,2024-02-28 06:18:55,Cancelled,Apple Pay,Virginia Beach,VA,United States
ORD004973,CUST00741,2025-03-06 07:46:05,Delivered,Credit Card,Tacoma,WA,United States
ORD004974,CUST03719,2024-11-28 05:28:41,Delivered,Apple Pay,Buffalo,NY,United States
ORD004975,CUST00738,2024-03-28 12:21:33,Delivered,Credit Card,San Diego,CA,United States
ORD004976,CUST03675,2025-01-17 15:39:35,Cancelled,Credit Card,Alexandria,VA,United States
ORD004977,CUST00015,2025-02-08 21:37:57,Delivered,Credit Card,Spokane,WA,United States
ORD004978,CUST04565,2024-04-16 22:18:20,Delivered,PayPal,Rochester,NY,United States
ORD004979,CUST03860,2024-02-24 09:19:54,Delivered,PayPal,Buffalo,NY,United States
ORD004980,CUST00842,2025-03-25 23:03:32,Delivered,Credit Card,San Antonio,TX,United States
ORD004981,CUST01403,2025-01-28 19:12:14,Delivered,Apple Pay,San Antonio,TX,United States
ORD004982,CUST00917,2024-05-29 21:40:44,Shipped,Debit Card,Peoria,IL,United States
ORD004983,CUST04201,2025-01-14 10:32:21,Delivered,Credit Card,Miami,FL,United States
ORD004984,CUST01442,2024-05-15 11:18:10,Delivered,Apple Pay,Naperville,IL,United States
ORD004985,CUST02188,2024-02-04 17:43:44,Delivered,Credit Card,Peoria,IL,United States
ORD004986,CUST02203,2024-04-18 21:05:12,Cancelled,Apple Pay,New York,NY,United States
ORD004987,CUST03855,2025-02-03 09:44:02,Delivered,Credit Card,Richmond,VA,United States
ORD004988,CUST00797,2024-04-12 17:18:08,Delivered,Debit Card,Chicago,IL,United States
ORD004989,CUST04162,2025-01-28 18:02:49,Delivered,Debit Card,Richmond,VA,United States
ORD004990,CUST00983,2024-07-23 18:08:14,Delivered,PayPal,Houston,TX,United States
ORD004991,CUST02427,2025-01-27 09:53:30,Delivered,PayPal,New York,NY,United States
ORD004992,CUST02589,2025-03-10 05:57:27,Delivered,Debit Card,Tampa,FL,United States
ORD004993,CUST02152,2024-10-02 10:01:39,Delivered,PayPal,Austin,TX,United States
ORD004994,CUST02592,2024-09-22 14:21:17,Delivered,Apple Pay,Chicago,IL,United States
ORD004995,CUST04002,2024-07-11 14:38:17,Shipped,PayPal,Naperville,IL,United States
ORD004996,CUST01144,2024-08-01 19:25:30,Processing,Debit Card,Tampa,FL,United States
ORD004997,CUST03127,2024-06-16 12:43:49,Delivered,Apple Pay,New York,NY,United States
ORD004998,CUST02154,2024-03-31 20:16:51,Processing,Debit Card,New York,NY,United States
ORD004999,CUST02471,2024-02-20 10:34:42,Processing,PayPal,Bellevue,WA,United States
ORD005000,CUST03945,2024-04-27 20:34:54,Delivered,PayPal,Seattle,WA,United States
ORD005001,CUST04491,2024-10-03 11:44:44,Delivered,Debit Card,Los Angeles,CA,United States
ORD005002,CUST00685,2024-05-25 13:50:07,Delivered,Credit Card,Dallas,TX,United States
ORD005003,CUST02902,2024-07-16 20:09:48,Delivered,Credit Card,Albany,NY,United States
ORD005004,CUST01762,2024-06-11 13:47:57,Delivered,PayPal,Jacksonville,FL,United States
ORD005005,CUST04075,2024-10-16 00:45:26,Delivered,PayPal,Norfolk,VA,United States
ORD005006,CUST04945,2025-01-04 19:53:25,Delivered,Credit Card,San Diego,CA,United States
ORD005007,CUST03197,2024-04-29 13:31:09,Delivered,Apple Pay,Buffalo,NY,United States
ORD005008,CUST00899,2025-02-11 12:44:11,Delivered,PayPal,San Francisco,CA,United States
ORD005009,CUST00883,2024-07-06 11:05:27,Delivered,Credit Card,Jacksonville,FL,United States
ORD005010,CUST04069,2024-02-12 01:52:32,Shipped,Credit Card,Alexandria,VA,United States
ORD005011,CUST01268,2024-05-16 06:16:02,Delivered,Credit Card,New York,NY,United States
ORD005012,CUST01074,2024-08-14 21:52:08,Delivered,Apple Pay,New York,NY,United States
ORD005013,CUST00398,2024-11-14 12:11:04,Delivered,PayPal,Orlando,FL,United States
ORD005014,CUST01896,2024-10-12 21:02:16,Delivered,Debit Card,Orlando,FL,United States
ORD005015,CUST00094,2024-04-30 04:37:15,Delivered,PayPal,Springfield,IL,United States
ORD005016,CUST02838,2025-01-16 14:47:53,Delivered,Credit Card,Houston,TX,United States
ORD005017,CUST04055,2024-04-20 04:58:03,Delivered,Apple Pay,Houston,TX,United States
ORD005018,CUST02523,2024-02-28 02:17:37,Processing,Credit Card,Naperville,IL,United States
ORD005019,CUST04084,2024-10-12 18:45:15,Shipped,Credit Card,New York,NY,United States
ORD005020,CUST01216,2024-06-25 01:54:38,Shipped,Credit Card,Tacoma,WA,United States
ORD005021,CUST00413,2024-11-08 11:38:21,Delivered,Credit Card,Virginia Beach,VA,United States
ORD005022,CUST02570,2024-07-30 16:04:11,Processing,Debit Card,San Antonio,TX,United States
ORD005023,CUST00708,2024-12-12 07:13:18,Delivered,Apple Pay,Austin,TX,United States
ORD005024,CUST00001,2025-03-08 10:03:28,Delivered,Apple Pay,Naperville,IL,United States
ORD005025,CUST00433,2024-05-26 10:12:41,Delivered,Credit Card,San Diego,CA,United States
ORD005026,CUST01703,2024-10-13 00:27:26,Delivered,Credit Card,San Diego,CA,United States
ORD005027,CUST00804,2024-01-27 12:56:46,Delivered,Credit Card,Alexandria,VA,United States
ORD005028,CUST02645,2024-09-20 22:31:29,Delivered,PayPal,Tacoma,WA,United States
ORD005029,CUST03953,2024-07-17 21:49:23,Processing,Debit Card,Los Angeles,CA,United States
ORD005030,CUST03072,2024-05-22 08:29:49,Delivered,PayPal,San Antonio,TX,United States
ORD005031,CUST03023,2024-07-04 03:22:15,Delivered,Apple Pay,Houston,TX,United States
ORD005032,CUST04180,2024-08-16 15:58:13,Delivered,Credit Card,Dallas,TX,United States
ORD005033,CUST03059,2024-07-04 07:08:08,Delivered,Credit Card,Seattle,WA,United States
ORD005034,CUST02189,2024-07-08 16:53:11,Delivered,PayPal,Alexandria,VA,United States
ORD005035,CUST02926,2024-10-19 07:01:05,Delivered,Debit Card,Miami,FL,United States
ORD005036,CUST02152,2024-11-15 02:06:20,Delivered,Debit Card,Austin,TX,United States
ORD005037,CUST03270,2024-08-18 07:24:46,Delivered,Apple Pay,Albany,NY,United States
ORD005038,CUST00075,2025-02-26 23:01:08,Delivered,PayPal,Alexandria,VA,United States
ORD005039,CUST04293,2024-01-25 09:51:42,Processing,PayPal,San Francisco,CA,United States
ORD005040,CUST01106,2025-01-07 04:50:30,Shipped,Credit Card,Norfolk,VA,United States
ORD005041,CUST02355,2024-01-20 15:46:20,Delivered,Debit Card,Norfolk,VA,United States
ORD005042,CUST01851,2024-03-26 03:28:06,Delivered,Debit Card,Orlando,FL,United States
ORD005043,CUST01461,2024-07-26 07:04:34,Processing,Debit Card,San Antonio,TX,United States
ORD005044,CUST04827,2024-09-27 09:19:35,Shipped,Apple Pay,Albany,NY,United States
ORD005045,CUST01866,2025-01-02 16:07:56,Delivered,Debit Card,Seattle,WA,United States
ORD005046,CUST04140,2024-07-14 08:58:40,Shipped,PayPal,Tacoma,WA,United States
ORD005047,CUST04049,2025-03-10 15:12:32,Delivered,Apple Pay,Norfolk,VA,United States
ORD005048,CUST01462,2024-04-07 07:48:07,Delivered,PayPal,Dallas,TX,United States
ORD005049,CUST00030,2024-05-06 00:10:01,Delivered,Credit Card,Albany,NY,United States
ORD005050,CUST00805,2024-03-31 19:29:13,Processing,PayPal,Springfield,IL,United States
ORD005051,CUST00793,2024-08-09 18:30:23,Delivered,Apple Pay,Richmond,VA,United States
ORD005052,CUST00758,2024-07-06 13:45:43,Delivered,Apple Pay,Houston,TX,United States
ORD005053,CUST03121,2025-02-15 20:38:17,Cancelled,PayPal,Richmond,VA,United States
ORD005054,CUST00611,2025-03-13 00:05:50,Shipped,Apple Pay,Orlando,FL,United States
ORD005055,CUST00972,2025-01-20 18:41:01,Shipped,PayPal,Richmond,VA,United States
ORD005056,CUST03730,2024-10-11 15:29:21,Delivered,Credit Card,Tacoma,WA,United States
ORD005057,CUST01851,2024-04-17 15:52:36,Delivered,Apple Pay,Orlando,FL,United States
ORD005058,CUST03992,2024-07-21 00:07:01,Shipped,Debit Card,San Jose,CA,United States
ORD005059,CUST02285,2024-04-15 01:12:49,Delivered,Credit Card,Tacoma,WA,United States
ORD005060,CUST00684,2024-11-26 01:28:53,Shipped,PayPal,San Jose,CA,United States
ORD005061,CUST01371,2024-09-19 13:29:51,Shipped,PayPal,Los Angeles,CA,United States
ORD005062,CUST02364,2024-03-11 01:16:34,Delivered,PayPal,Peoria,IL,United States
ORD005063,CUST01698,2024-03-19 11:06:39,Shipped,Debit Card,San Diego,CA,United States
ORD005064,CUST02668,2024-08-26 18:08:00,Cancelled,Debit Card,Spokane,WA,United States
ORD005065,CUST03289,2024-07-11 15:10:27,Delivered,Apple Pay,Peoria,IL,United States
ORD005066,CUST04095,2025-02-26 08:09:46,Delivered,Apple Pay,Norfolk,VA,United States
ORD005067,CUST02537,2025-03-04 11:18:01,Delivered,Credit Card,Spokane,WA,United States
ORD005068,CUST00123,2024-06-08 11:39:40,Delivered,Credit Card,Alexandria,VA,United States
ORD005069,CUST04854,2024-08-31 23:53:45,Delivered,Debit Card,Tacoma,WA,United States
ORD005070,CUST04579,2024-06-09 16:47:49,Delivered,PayPal,Springfield,IL,United States
ORD005071,CUST00814,2024-12-28 01:24:15,Cancelled,Apple Pay,Rochester,NY,United States
ORD005072,CUST03867,2024-09-18 22:30:18,Shipped,PayPal,Austin,TX,United States
ORD005073,CUST02397,2024-08-17 03:33:09,Delivered,PayPal,Orlando,FL,United States
ORD005074,CUST02920,2024-07-31 04:24:57,Delivered,Apple Pay,Peoria,IL,United States
ORD005075,CUST04361,2024-08-25 12:14:19,Delivered,Apple Pay,Seattle,WA,United States
ORD005076,CUST01510,2024-05-24 09:28:26,Delivered,Apple Pay,Springfield,IL,United States
ORD005077,CUST03892,2024-02-27 15:50:03,Delivered,Apple Pay,Alexandria,VA,United States
ORD005078,CUST04506,2024-07-09 05:27:34,Shipped,Apple Pay,Austin,TX,United States
ORD005079,CUST00419,2024-08-28 10:57:22,Shipped,Debit Card,Albany,NY,United States
ORD005080,CUST02118,2024-03-17 04:14:10,Shipped,Apple Pay,San Antonio,TX,United States
ORD005081,CUST03726,2024-08-04 21:24:52,Delivered,PayPal,Richmond,VA,United States
ORD005082,CUST02117,2024-04-11 05:15:25,Delivered,Apple Pay,Seattle,WA,United States
ORD005083,CUST00826,2024-12-31 01:23:37,Delivered,PayPal,Jacksonville,FL,United States
ORD005084,CUST04860,2024-09-02 16:28:31,Delivered,Credit Card,New York,NY,United States
ORD005085,CUST02683,2024-08-11 22:06:05,Delivered,Credit Card,Tampa,FL,United States
ORD005086,CUST01068,2025-02-19 01:15:24,Delivered,Credit Card,San Jose,CA,United States
ORD005087,CUST00392,2024-08-12 03:39:41,Delivered,Apple Pay,Richmond,VA,United States
ORD005088,CUST00634,2024-08-01 14:04:34,Delivered,Debit Card,Dallas,TX,United States
ORD005089,CUST00201,2024-03-08 01:10:37,Delivered,Credit Card,Naperville,IL,United States
ORD005090,CUST00110,2024-05-17 10:50:10,Delivered,Debit Card,Chicago,IL,United States
ORD005091,CUST04544,2024-02-21 12:07:10,Delivered,Credit Card,Buffalo,NY,United States
ORD005092,CUST00243,2025-03-31 10:54:17,Delivered,Apple Pay,Tampa,FL,United States
ORD005093,CUST01504,2024-09-30 18:52:27,Cancelled,Debit Card,Seattle,WA,United States
ORD005094,CUST04111,2025-01-19 14:20:02,Delivered,Debit Card,Houston,TX,United States
ORD005095,CUST04726,2024-12-16 03:29:20,Processing,Credit Card,Miami,FL,United States
ORD005096,CUST04273,2025-03-30 04:28:59,Delivered,PayPal,San Francisco,CA,United States
ORD005097,CUST02433,2024-04-28 20:52:45,Shipped,Credit Card,New York,NY,United States
ORD005098,CUST02178,2024-01-17 22:42:20,Delivered,Credit Card,Los Angeles,CA,United States
ORD005099,CUST02557,2025-01-19 05:59:33,Delivered,Credit Card,Buffalo,NY,United States
ORD005100,CUST01737,2024-06-12 07:12:21,Delivered,Debit Card,San Jose,CA,United States
ORD005101,CUST00791,2024-04-09 23:31:17,Cancelled,PayPal,Springfield,IL,United States
ORD005102,CUST00026,2024-10-26 13:00:26,Delivered,Apple Pay,Orlando,FL,United States
ORD005103,CUST04550,2024-02-28 07:36:40,Shipped,Credit Card,Alexandria,VA,United States
ORD005104,CUST03234,2025-01-10 00:55:53,Delivered,PayPal,San Antonio,TX,United States
ORD005105,CUST02475,2024-10-29 06:45:52,Processing,Apple Pay,Spokane,WA,United States
ORD005106,CUST00638,2024-10-23 22:32:50,Processing,Apple Pay,San Antonio,TX,United States
ORD005107,CUST00499,2024-06-05 13:06:04,Delivered,PayPal,Tacoma,WA,United States
ORD005108,CUST03651,2025-01-03 10:48:24,Delivered,PayPal,San Antonio,TX,United States
ORD005109,CUST03079,2024-12-07 15:55:30,Delivered,Debit Card,Seattle,WA,United States
ORD005110,CUST03086,2024-07-06 05:51:42,Delivered,PayPal,San Diego,CA,United States
ORD005111,CUST00008,2024-07-15 14:11:15,Shipped,Apple Pay,Springfield,IL,United States
ORD005112,CUST00565,2024-03-05 12:12:29,Delivered,Apple Pay,Albany,NY,United States
ORD005113,CUST02734,2024-12-31 18:09:40,Delivered,PayPal,Orlando,FL,United States
ORD005114,CUST00646,2024-12-08 11:30:42,Cancelled,PayPal,Chicago,IL,United States
ORD005115,CUST02011,2024-05-27 11:05:42,Delivered,Apple Pay,Austin,TX,United States
ORD005116,CUST02129,2024-03-07 20:23:04,Delivered,Apple Pay,Jacksonville,FL,United States
ORD005117,CUST00280,2024-01-08 12:07:45,Delivered,Debit Card,Seattle,WA,United States
ORD005118,CUST02412,2025-03-14 00:14:13,Delivered,PayPal,San Jose,CA,United States
ORD005119,CUST01868,2024-01-26 07:04:35,Delivered,Credit Card,Alexandria,VA,United States
ORD005120,CUST00844,2025-01-26 14:48:25,Delivered,PayPal,Dallas,TX,United States
ORD005121,CUST04453,2024-04-24 15:05:34,Shipped,Debit Card,San Jose,CA,United States
ORD005122,CUST02548,2024-11-03 05:49:38,Shipped,Apple Pay,New York,NY,United States
ORD005123,CUST01950,2024-10-13 16:25:36,Shipped,Credit Card,Naperville,IL,United States
ORD005124,CUST03889,2024-02-08 21:19:13,Cancelled,Apple Pay,Houston,TX,United States
ORD005125,CUST03091,2024-11-12 20:07:59,Delivered,Apple Pay,Norfolk,VA,United States
ORD005126,CUST02172,2024-05-30 17:08:36,Delivered,Debit Card,Houston,TX,United States
ORD005127,CUST04730,2024-04-24 16:59:31,Delivered,PayPal,Naperville,IL,United States
ORD005128,CUST04288,2024-01-30 03:08:53,Delivered,PayPal,Tacoma,WA,United States
ORD005129,CUST00203,2024-08-11 17:10:22,Delivered,Debit Card,San Francisco,CA,United States
ORD005130,CUST03970,2024-11-16 05:13:55,Delivered,Apple Pay,Virginia Beach,VA,United States
ORD005131,CUST00020,2024-09-29 00:29:02,Delivered,Credit Card,San Antonio,TX,United States
ORD005132,CUST02331,2024-11-07 02:46:33,Processing,Debit Card,Seattle,WA,United States
